ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
SPM,Saint Pierre and Miquelon,total,Drinking water,2020,8.6,498.37,Unimproved
SRB,Serbia,total,Sanitation,2020,79.54482,6950125.31874,Basic service
SRB,Serbia,rural,Sanitation,2020,75.75596,2882873.67376,Basic service
SRB,Serbia,urban,Sanitation,2020,82.46832,4067251.27966,Basic service
SRB,Serbia,total,Drinking water,2020,20.25711,1769938.89753,Basic service
SRB,Serbia,rural,Drinking water,2020,29.20342,1111328.54198,Basic service
SRB,Serbia,urban,Drinking water,2020,13.3541,658610.29395,Basic service
SRB,Serbia,total,Sanitation,2020,0,0,Limited service
SRB,Serbia,rural,Sanitation,2020,0,0,Limited service
SRB,Serbia,urban,Sanitation,2020,0,0,Limited service
SRB,Serbia,total,Drinking water,2020,4.2442,370831.39454,Limited service
SRB,Serbia,rural,Drinking water,2020,3.54586,134936.9443,Limited service
SRB,Serbia,urban,Drinking water,2020,4.78304,235894.42923,Limited service
SRB,Serbia,total,Sanitation,2020,0.03169,2768.96569,Open defecation
SRB,Serbia,rural,Sanitation,2020,0.07276,2768.96566,Open defecation
SRB,Serbia,urban,Sanitation,2020,0,0,Open defecation
SRB,Serbia,total,Sanitation,2020,18.35384,1603643.24203,Safely managed service
SRB,Serbia,rural,Sanitation,2020,19.8945,757079.96969,Safely managed service
SRB,Serbia,urban,Sanitation,2020,17.16507,846563.19555,Safely managed service
SRB,Serbia,total,Drinking water,2020,75.03842,6556384.09262,Safely managed service
SRB,Serbia,rural,Drinking water,2020,66.64156,2536027.33998,Safely managed service
SRB,Serbia,urban,Drinking water,2020,81.51747,4020356.39223,Safely managed service
SRB,Serbia,total,Drinking water,2020,0.01655,1446.11564,Surface water
SRB,Serbia,rural,Drinking water,2020,0.038,1446.11566,Surface water
SRB,Serbia,urban,Drinking water,2020,0,0,Surface water
SRB,Serbia,total,Sanitation,2020,2.06964,180832.4738,Unimproved
SRB,Serbia,rural,Sanitation,2020,4.27678,162751.69101,Unimproved
SRB,Serbia,urban,Sanitation,2020,0.36661,18081.02469,Unimproved
SRB,Serbia,total,Drinking water,2020,0.44372,38769.49993,Unimproved
SRB,Serbia,rural,Drinking water,2020,0.57116,21735.35793,Unimproved
SRB,Serbia,urban,Drinking water,2020,0.34539,17034.38459,Unimproved
SSD,South Sudan,total,Sanitation,2020,15.84482,1773625.89344,At least basic
SSD,South Sudan,rural,Sanitation,2020,9.27745,828727.14255,At least basic
SSD,South Sudan,urban,Sanitation,2020,41.7908,944898.84852,At least basic
SSD,South Sudan,total,Drinking water,2020,40.95093,4583935.87308,At least basic
SSD,South Sudan,rural,Drinking water,2020,33.59363,3000820.68959,At least basic
SSD,South Sudan,urban,Drinking water,2020,70.01771,1583115.28758,At least basic
SSD,South Sudan,total,Sanitation,2020,8.73196,977431.546,Limited service
SSD,South Sudan,rural,Sanitation,2020,6.18162,552185.9393,Limited service
SSD,South Sudan,urban,Sanitation,2020,18.80768,425245.63546,Limited service
SSD,South Sudan,total,Drinking water,2020,37.42696,4189472.7966,Limited service
SSD,South Sudan,rural,Drinking water,2020,42.16438,3766421.00615,Limited service
SSD,South Sudan,urban,Drinking water,2020,18.71066,423052.02877,Limited service
SSD,South Sudan,total,Sanitation,2020,60.1272,6730475.27703,Open defecation
SSD,South Sudan,rural,Sanitation,2020,73.30605,6548215.7153,Open defecation
SSD,South Sudan,urban,Sanitation,2020,8.06096,182259.98546,Open defecation
SSD,South Sudan,total,Drinking water,2020,8.08455,904963.15091,Surface water
SSD,South Sudan,rural,Drinking water,2020,10.13089,904963.21007,Surface water
SSD,South Sudan,urban,Drinking water,2020,0,0,Surface water
SSD,South Sudan,total,Sanitation,2020,15.29603,1712196.26237,Unimproved
SSD,South Sudan,rural,Sanitation,2020,11.23488,1003579.23536,Unimproved
SSD,South Sudan,urban,Sanitation,2020,31.34056,708616.8373,Unimproved
SSD,South Sudan,total,Drinking water,2020,13.53756,1515357.24119,Unimproved
SSD,South Sudan,rural,Drinking water,2020,14.1111,1260503.01557,Unimproved
SSD,South Sudan,urban,Drinking water,2020,11.27163,254854.06007,Unimproved
STP,Sao Tome and Principe,total,Hygiene,2020,55.4399,121502.64369,Basic service
STP,Sao Tome and Principe,rural,Hygiene,2020,43.77046,24601.64022,Basic service
STP,Sao Tome and Principe,urban,Hygiene,2020,59.46489,96900.99984,Basic service
STP,Sao Tome and Principe,total,Sanitation,2020,12.96105,28405.57744,Basic service
STP,Sao Tome and Principe,rural,Sanitation,2020,8.17487,4594.7683,Basic service
STP,Sao Tome and Principe,urban,Sanitation,2020,14.61189,23810.8083,Basic service
STP,Sao Tome and Principe,total,Drinking water,2020,42.05749,92173.61908,Basic service
STP,Sao Tome and Principe,rural,Drinking water,2020,49.57042,27861.56753,Basic service
STP,Sao Tome and Principe,urban,Drinking water,2020,39.46615,64312.04874,Basic service
STP,Sao Tome and Principe,total,Hygiene,2020,16.63055,36447.67383,Limited service
STP,Sao Tome and Principe,rural,Hygiene,2020,20.44456,11491.07756,Limited service
STP,Sao Tome and Principe,urban,Hygiene,2020,15.31503,24956.59518,Limited service
STP,Sao Tome and Principe,total,Sanitation,2020,5.80383,12719.73028,Limited service
STP,Sao Tome and Principe,rural,Sanitation,2020,4.26195,2395.47046,Limited service
STP,Sao Tome and Principe,urban,Sanitation,2020,6.33565,10324.25943,Limited service
STP,Sao Tome and Principe,total,Drinking water,2020,20.23798,44353.76588,Limited service
STP,Sao Tome and Principe,rural,Drinking water,2020,19.71184,11079.24435,Limited service
STP,Sao Tome and Principe,urban,Drinking water,2020,20.41946,33274.52019,Limited service
STP,Sao Tome and Principe,total,Hygiene,2020,27.92955,61210.68145,No handwashing facility
STP,Sao Tome and Principe,rural,Hygiene,2020,35.78497,20113.3131,No handwashing facility
STP,Sao Tome and Principe,urban,Hygiene,2020,25.22008,41097.37597,No handwashing facility
STP,Sao Tome and Principe,total,Sanitation,2020,42.6254,93418.25392,Open defecation
STP,Sao Tome and Principe,rural,Sanitation,2020,54.22097,30475.45593,Open defecation
STP,Sao Tome and Principe,urban,Sanitation,2020,38.62588,62942.79513,Open defecation
STP,Sao Tome and Principe,total,Sanitation,2020,34.66002,75961.25246,Safely managed service
STP,Sao Tome and Principe,rural,Sanitation,2020,30.34629,17056.44318,Safely managed service
STP,Sao Tome and Principe,urban,Sanitation,2020,36.1479,58904.807,Safely managed service
STP,Sao Tome and Principe,total,Drinking water,2020,36.16896,79268.26234,Safely managed service
STP,Sao Tome and Principe,rural,Drinking water,2020,24.73019,13899.85889,Safely managed service
STP,Sao Tome and Principe,urban,Drinking water,2020,40.1144,65368.40109,Safely managed service
STP,Sao Tome and Principe,total,Drinking water,2020,1.09204,2393.33001,Surface water
STP,Sao Tome and Principe,rural,Drinking water,2020,4.25814,2393.32993,Surface water
STP,Sao Tome and Principe,urban,Drinking water,2020,0,0,Surface water
STP,Sao Tome and Principe,total,Sanitation,2020,3.94969,8656.18591,Unimproved
STP,Sao Tome and Principe,rural,Sanitation,2020,2.99593,1683.89313,Unimproved
STP,Sao Tome and Principe,urban,Sanitation,2020,4.27867,6972.30015,Unimproved
STP,Sao Tome and Principe,total,Drinking water,2020,0.44352,972.02271,Unimproved
STP,Sao Tome and Principe,rural,Drinking water,2020,1.72941,972.03031,Unimproved
STP,Sao Tome and Principe,urban,Drinking water,2020,0,0,Unimproved
SUR,Suriname,total,Hygiene,2020,72.10366,422984.5577,Basic service
SUR,Suriname,rural,Hygiene,2020,66.83833,132728.53518,Basic service
SUR,Suriname,urban,Hygiene,2020,74.79813,290256.02181,Basic service
SUR,Suriname,total,Sanitation,2020,64.77361,379984.01354,Basic service
SUR,Suriname,rural,Sanitation,2020,48.41517,96143.5516,Basic service
SUR,Suriname,urban,Sanitation,2020,73.14485,283840.45966,Basic service
SUR,Suriname,total,Drinking water,2020,42.2292,247730.83005,Basic service
SUR,Suriname,rural,Drinking water,2020,55.76745,110743.81621,Basic service
SUR,Suriname,urban,Drinking water,2020,35.30115,136987.01571,Basic service
SUR,Suriname,total,Hygiene,2020,16.82626,98708.54912,Limited service
SUR,Suriname,rural,Hygiene,2020,24.85836,49364.09091,Limited service
SUR,Suriname,urban,Hygiene,2020,12.71592,49344.45932,Limited service
SUR,Suriname,total,Sanitation,2020,6.08719,35709.55481,Limited service
SUR,Suriname,rural,Sanitation,2020,8.84899,17572.46285,Limited service
SUR,Suriname,urban,Sanitation,2020,4.67388,18137.09234,Limited service
SUR,Suriname,total,Drinking water,2020,1.06725,6260.83342,Limited service
SUR,Suriname,rural,Drinking water,2020,1.6003,3177.89104,Limited service
SUR,Suriname,urban,Drinking water,2020,0.79447,3082.94245,Limited service
SUR,Suriname,total,Hygiene,2020,11.07009,64940.89112,No handwashing facility
SUR,Suriname,rural,Hygiene,2020,8.30331,16488.84341,No handwashing facility
SUR,Suriname,urban,Hygiene,2020,12.48595,48452.05038,No handwashing facility
SUR,Suriname,total,Sanitation,2020,1.21956,7154.36558,Open defecation
SUR,Suriname,rural,Sanitation,2020,3.24685,6447.642,Open defecation
SUR,Suriname,urban,Sanitation,2020,0.18212,706.72386,Open defecation
SUR,Suriname,total,Sanitation,2020,25.1806,147717.97514,Safely managed service
SUR,Suriname,rural,Sanitation,2020,33.94891,67416.24548,Safely managed service
SUR,Suriname,urban,Sanitation,2020,20.69352,80301.73089,Safely managed service
SUR,Suriname,total,Drinking water,2020,55.76043,327109.6658,Safely managed service
SUR,Suriname,rural,Drinking water,2020,40.80697,81035.07201,Safely managed service
SUR,Suriname,urban,Drinking water,2020,63.4127,246074.5917,Safely managed service
SUR,Suriname,total,Drinking water,2020,0.56378,3307.35382,Surface water
SUR,Suriname,rural,Drinking water,2020,1.66549,3307.35397,Surface water
SUR,Suriname,urban,Drinking water,2020,0,0,Surface water
SUR,Suriname,total,Sanitation,2020,2.73903,16068.09096,Unimproved
SUR,Suriname,rural,Sanitation,2020,5.54008,11001.56806,Unimproved
SUR,Suriname,urban,Sanitation,2020,1.30563,5066.52328,Unimproved
SUR,Suriname,total,Drinking water,2020,0.37934,2225.31692,Unimproved
SUR,Suriname,rural,Drinking water,2020,0.1598,317.33675,Unimproved
SUR,Suriname,urban,Drinking water,2020,0.49168,1907.98014,Unimproved
SVK,Slovakia,rural,Drinking water,2020,100,2524539,At least basic
SVK,Slovakia,urban,Drinking water,2020,99.60509,2923513.12491,At least basic
SVK,Slovakia,total,Sanitation,2020,15.59764,851575.63295,Basic service
SVK,Slovakia,rural,Sanitation,2020,21.17605,534597.71387,Basic service
SVK,Slovakia,urban,Sanitation,2020,10.79955,316977.91573,Basic service
SVK,Slovakia,total,Drinking water,2020,0.54996,30026.00153,Basic service
SVK,Slovakia,total,Sanitation,2020,2.42138,132198.84109,Limited service
SVK,Slovakia,rural,Sanitation,2020,3.79311,95758.48259,Limited service
SVK,Slovakia,urban,Sanitation,2020,1.24154,36440.35768,Limited service
SVK,Slovakia,total,Drinking water,2020,0.2123,11590.89983,Limited service
SVK,Slovakia,rural,Drinking water,2020,0,0,Limited service
SVK,Slovakia,urban,Drinking water,2020,0.39491,11590.89995,Limited service
SVK,Slovakia,total,Sanitation,2020,0,0,Open defecation
SVK,Slovakia,rural,Sanitation,2020,0,0,Open defecation
SVK,Slovakia,urban,Sanitation,2020,0,0,Open defecation
SVK,Slovakia,total,Sanitation,2020,81.93498,4473357.52624,Safely managed service
SVK,Slovakia,rural,Sanitation,2020,75.00813,1893609.50512,Safely managed service
SVK,Slovakia,urban,Sanitation,2020,87.8929,2579748.02508,Safely managed service
SVK,Slovakia,total,Drinking water,2020,99.23774,5418026.09869,Safely managed service
SVK,Slovakia,total,Drinking water,2020,0,0,Surface water
SVK,Slovakia,rural,Drinking water,2020,0,0,Surface water
SVK,Slovakia,urban,Drinking water,2020,0,0,Surface water
SVK,Slovakia,total,Sanitation,2020,0.04599,2510.99999,Unimproved
SVK,Slovakia,rural,Sanitation,2020,0.02271,573.29857,Unimproved
SVK,Slovakia,urban,Sanitation,2020,0.06602,1937.70142,Unimproved
SVK,Slovakia,total,Drinking water,2020,0,0,Unimproved
SVK,Slovakia,rural,Drinking water,2020,0,0,Unimproved
SVK,Slovakia,urban,Drinking water,2020,0,0,Unimproved
SVN,Slovenia,total,Sanitation,2020,26.5516,551989.66614,Basic service
SVN,Slovenia,total,Drinking water,2020,1.22568,25481.03359,Basic service
SVN,Slovenia,total,Sanitation,2020,0.87926,18279.12376,Limited service
SVN,Slovenia,total,Drinking water,2020,0,0,Limited service
SVN,Slovenia,total,Sanitation,2020,0,0,Open defecation
SVN,Slovenia,total,Sanitation,2020,71.5482,1487438.28362,Safely managed service
SVN,Slovenia,total,Drinking water,2020,98.27432,2043056.20691,Safely managed service
SVN,Slovenia,total,Drinking water,2020,0,0,Surface water
SVN,Slovenia,total,Sanitation,2020,1.02095,21224.82648,Unimproved
SVN,Slovenia,total,Drinking water,2020,0.5,10394.6595,Unimproved
SWE,Sweden,rural,Drinking water,2020,99.71938,1210827.95932,At least basic
SWE,Sweden,urban,Drinking water,2020,99.84156,8870957.58253,At least basic
SWE,Sweden,total,Sanitation,2020,4.35506,439829.54135,Basic service
SWE,Sweden,rural,Sanitation,2020,9.08333,110292.97933,Basic service
SWE,Sweden,urban,Sanitation,2020,3.70889,329536.57648,Basic service
SWE,Sweden,total,Drinking water,2020,0.07507,7581.17639,Basic service
SWE,Sweden,total,Sanitation,2020,0.70182,70878.52695,Limited service
SWE,Sweden,rural,Sanitation,2020,0.35,4249.8239,Limited service
SWE,Sweden,urban,Sanitation,2020,0.7499,66628.70607,Limited service
SWE,Sweden,total,Drinking water,2020,0,0,Limited service
SWE,Sweden,rural,Drinking water,2020,0,0,Limited service
SWE,Sweden,urban,Drinking water,2020,0,0,Limited service
SWE,Sweden,total,Sanitation,2020,0,0,Open defecation
SWE,Sweden,rural,Sanitation,2020,0,0,Open defecation
SWE,Sweden,urban,Sanitation,2020,0,0,Open defecation
SWE,Sweden,total,Sanitation,2020,94.93116,9587354.4039,Safely managed service
SWE,Sweden,rural,Sanitation,2020,90.56667,1099692.59676,Safely managed service
SWE,Sweden,urban,Sanitation,2020,95.52762,8487662.19001,Safely managed service
SWE,Sweden,total,Drinking water,2020,99.7518,10074203.7179,Safely managed service
SWE,Sweden,total,Drinking water,2020,0,0,Surface water
SWE,Sweden,rural,Drinking water,2020,0,0,Surface water
SWE,Sweden,urban,Drinking water,2020,0,0,Surface water
SWE,Sweden,total,Sanitation,2020,0.01196,1207.5278,Unimproved
SWE,Sweden,rural,Sanitation,2020,0,0,Unimproved
SWE,Sweden,urban,Sanitation,2020,0.01359,1207.52779,Unimproved
SWE,Sweden,total,Drinking water,2020,0.17313,17485.10581,Unimproved
